text,label
"Subject: organizational announcement
enron global markets ended the year with a great deal of momentum and with
very high expectations for 2001 . in order to better focus and expand the
various businesses within global markets , we are pleased to announce the
following organizational changes .
crude and products
this group is being re - organized into product lines in order to better focus
and maximize coverage and increase our market - making abilities . the
following individuals leading these groups report directly to john nowlan .
global crude oil
don schroeder and bill white will manage our global crude oil books . don  , s
emphasis will be on the development and expansion of our physical crude
positions both domestically and abroad . bill will manage the various
financial crude positions globally and will focus on developing these books .
distillate
chris mahoney will have responsibility of all distillate positions . chris
will focus on developing our global distillate strategy , building the
business both physically and financially .
global fuel oil
niamh clarke will expand her role managing our global fuel oil and resid
positions . emphasis will be placed on re - establishing enron in the financial
fuel market in the us and developing a physical fuel strategy .
global gasoline and components
jim goughary will assume responsibility for our global gasoline and
components business . following up on our expansion into the european market
in 2000 , we look forward to jim expanding our presence in the us as well as
asian markets .
global lpg
erik hansen and adam gross will be responsible for the development and
execution of our global lpg trading and strategy . under their guidance we
look to expand our presence into the asian pacific markets , as well as
continuing to grow our us and european operations .
petrochemical and plastics
stuart bland and douglas friedman will be responsible for the continued
development and growth of our petrochemical and plastics business . they will
work to further expand both our physical and financial presence in these
markets .
fuel management
doug leach will continue in his role developing our fuel management business
as well as other long - term structural transactions .
global origination
randy maffett has joined the group to lead , develop and grow all global
origination activities for the group . randy  , s most recent assignment was in
restructuring several equity investments for ena .
enron freight
this new group under the leadership of dan reck is developing a business in
the inter - modal transportation area in the united states . shawn cumberland
has joined this group to lead and expand the origination opportunities in
this business . shawn  , s most recent assignment was as coo of the calme region .
global risk management
jere overdyke has elected to leave enron after almost 10 years of service .
per sekse will take over the leadership of this very exciting and growing
business . per is located in enron  , s new york office but will be spending a
significant amount of his time in houston .
we look forward to this year and feel the above changes will provide the
focus and momentum we need to deliver a record performance in 2001 .
please congratulate everyone on their new assignments .",ham
"Subject: valero ' s february gas nominations
daren - i am looking for 5 . 000 / d at meter 1394 and 10 . 000 / d at meter 8018 for
feb . currently it is 10 . 000 / d at 1394 and 5 . 000 / d at 8018 . can i change
the tickets or will you ? attached is the confirmation spreadsheet from
valero .
thanks .
aimee
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 01 / 31 / 2001 07 : 54
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
on 01 / 30 / 2001 02 : 51 : 39 pm
to : alannou @ enron . com , carlos . j . rodriguez @ enron . com
cc :
subject : valero ' s february gas nominations
amy and carlos ,
please find attached valero ' s baseload natural gas nominations and
designated swing supply quantities for february 1 - 31 for the houston and
texas city refineries as well as valero ' s supply to the clearlake methanol
plant .
if you need to reach me please call me .
dave
phone : ( 210 ) 370 - 2799
cell phone at ( 210 ) 241 - 9180
pager ( 888 ) 691 - 5538
( see attached file : hpl _ nomso 201 . xls )
- hpl _ nomso 201 . xls",ham
"Subject: point change for deals
oh yeah , and that goes for deal 594596 crosstex , also .
- - - - - - - - - - - - - - - - - - - - - - forwarded by mark mccoy / corp / enron on 02 / 01 / 2001 03 : 47
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
mark mccoy
02 / 01 / 2001 04 : 47 pm
to : elsa villarreal / hou / ect @ ect , daren j farmer / hou / ect @ ect
cc :
subject : point change for deals
ooops ! this is effective the lst .
- - - - - - - - - - - - - - - - - - - - - - forwarded by mark mccoy / corp / enron on 02 / 01 / 2001 03 : 43
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
mark mccoy
02 / 01 / 2001 04 : 45 pm
to : elsa villarreal / hou / ect @ ect , daren j farmer / hou / ect @ ect
cc :
subject : point change for deals
fyi - - - i changed points on this deal from pgtt - teco waha 18002800 to pgtt - teco
katy 20606100 for the 2 nd . let me know if you don ' t agree with this . the
supply , duke field svs , was originally trying to deliver to hpl at midtex ,
this deal # 589257 was also changed to meter 20606100 .
thanks ,
mark",ham
"Subject: enron / hpl actuals for january 31 , 2001
teco tap 20 . 000 / enron",ham
"Subject: neon discussion february 7
here ' s something you might want to work with this week . ? i ' m praying things
are going well for all of you . ? if there ' s something i can do let me know .
?
bobby
- compassion . doc",ham
"Subject: meter 986315
for dec . and jan . production there are flow volumes without a deal . deal
502952 was good for november . do you want to extend this deal or should
there be another counterparty added ?
thanks .",ham
"Subject: let ' s talk about your home loan .
dear jerry ,
thank you for requesting more information from quicken loans through our
website . we are excited to have this chance to demonstrate our world - class
customer service to you .
i made an initial attempt to contact you to gather the additional information
required to process your application but have not been able to get through .
please reply to this message with the best time to call and the phone number
you would like me to use .
if it is more convenient , you can also call me direct at 800 . 226 . 6308 ext .
57531 . our phone lines are open monday - thursday , 8 : 00 am - 9 : 00 pm , friday ,
8 : 00 am - 7 : 00 pm and saturday , 10 : 00 am - 4 : 00 pm ( all times eastern ) . if i
am not available , one of the other loan consultants on my team will be happy
to assist you .
interest rates change daily . for the latest rates on our many programs you
can call anytime . i look forward to working with you to complete your
application .
sincerely ,
daniel jenuwine
mortgage banker
phone : 800 . 226 . 6308 ext . 57531
email : daniel _ jenuwine @ quickenloans . com",ham
"Subject: announcement for february 7
please talk up the senior high night out this wednesday . ? ? it is this friday
night from 9 : 30 pm - 2 : 30 am , with bowling , broomball , and other stuff ! ? the
cost is $ 20 .
?
even though the kids will have their own events before and after broomball ,
they will be expecting their ? neon leaders for the broomball portion of the
evening . we need to show up at the aerodrome shortly after 11 : 00 , and we ' ll
have the ice from 11 : 15 - 12 : 15 . ? ? after that we ' ll go home and the kids will
go on to other stuff till 2 : 30 !
?
see you at the aerodrome .
?
bobby",ham
"Subject: nom teco tap actual is 57 . 300
- - - - - - - - - - - - - - - - - - - - - - forwarded by melissa jones / texas utilities on
02 / 07 / 2001
01 : 28 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
kponton @ duke - energy . com on 02 / 07 / 2001 11 : 23 : 38 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu
cc :
subject : nom & actual flow for 2 / 6 / 01
nom = 61 , 250 mmbtu ' s
actual flow = 57 , 300 mmbtu ' s
also , in discussions w / hpl / enron yesterday , for the lst they are showing
actual flow rate of 30 , 000 mmbtu ' s whereas i ' m showing 30 , 869 mmbtu ' s . as
30 , 869 actually flowed please verify this volume with hpl / enron . . . . .
thanks ,
eileen",ham
"Subject: organizational changes
enron is forming a new organization - - the enron xcelerator - - to drive the
formation and development of new businesses at enron . enron ' s unique ability
to start and develop new businesses has driven most of our growth over the
years . lou l . pai , currently chairman and ceo of enron energy services , will
lead the xcelerator . over his years at enron , lou has been key to the
creation and rapid growth of our wholesale gas , wholesale power and energy
service businesses . the existing business units will continue their
development of core businesses , while the xcelerator will be responsible for
developing new business opportunities that are natural extensions of enron ' s
business model and core skills , but not currently under development elsewhere
in enron .
dave delainey , currently president and ceo of enron americas , will become
chairman and ceo of enron energy services . dave brings a wealth of
experience and accomplishment from enron wholesale services ' businesses where
he led the growth of our canadian business and our north american origination
activity and , most recently , had a great year in enron americas .
dave is forming an office of the chairman in ees . joining dave in the office
of the chairman are dan leff , president of ees , global energy services , and
marty sunde , president of ees , global marketing and services . dan and marty
have been instrumental in the development and execution of the successful ees
business model . also joining the office of the chairman of ees is janet
dietrich as chief operating officer . janet , currently is managing director
in enron americas , where she has been successful in many of enron wholesale ' s
core businesses , including gas trading , risk management and structural
origination . tom white will continue as vice chairman of ees and will focus
on the development and expansion of ees ' customer relationships . lou , tom ,
dan , marty and the entire ees organization have developed a great business
model with great growth prospects . ees has become an essential part of
enron ' s market valuation and growth story . this new leadership structure
will enable ees to continue on its path of sustained growth and increasing
profitability .
john lavorato will succeed dave as president and ceo of enron americas . john
has been an essential part of enron ' s energy trading success over the years
and is a key part of enron wholesale services ' continuing success story .
joining john is louise kitchen , currently president and ceo of enron
networks . louise , who accelerated enron ' s outstanding growth with the
deployment of enrononline , will take over as chief operating officer of enron
americas .
philippe bibi , currently chief operating officer of enron networks will take
over as president and ceo of enron networks . under philippe ' s leadership ,
enron has become a technology leader and the leading e - commerce company .
joining philippe as chief operating officer is greg piper , currently managing
director of enron networks . greg currently leads enron network ' s origination
activity and was responsible for the creation and deployment of clickpaper ,
enron ' s successful online pulp and paper marketplace .
please join us in congratulating all of these individuals on their
achievements and their new responsibilities .",ham
"Subject: hpl nom for february 9 , 2001
( see attached file : hplno 209 . xls )
- hplno 209 . xls",ham
"Subject: weekend noms / actual flow
we agree
- - - - - - - - - - - - - - - - - - - - - - forwarded by melissa jones / texas utilities on
02 / 12 / 2001
11 : 29 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
kponton @ duke - energy . com on 02 / 12 / 2001 11 : 02 : 00 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu
cc :
subject : weekend noms / actual flow
date nom actual flow
2 / 09 / 01 46 , 667 48 , 029
2 / 10 / 01 40 , 000 41 , 315
2 / 11 / 01 55 , 833 56 , 895
volumes are in mmbtu ' s",ham
"Subject: deal 502952
daren ,
do you know if this deal was supposed to run through 12 / 00 and 1 / 01 ? it was
a deal to buy 400 per day from harman operating and is currently in for
11 / 15 / 00 to 11 / 30 / 00 . volume management said they are looking for their
money .
let me know .
thanks .",ham
"Subject: txu fuel co . nom . s for 2 / 21 / 01
( see attached file : hplno 221 . xls )
- hplno 221 . xls",ham
"Subject: calpine daily gas nomination
>
ricky a . archer
fuel supply
700 louisiana , suite 2700
houston , texas 77002
713 - 830 - 8659 direct
713 - 830 - 8722 fax
- calpine daily gas nomination 1 . doc",ham
"Subject: deals entered 3 / 01
julie ,
i have entered the following deals for wellhead meters in 03 / 01 :
deal # counterparty meter #
631403 amerada hess 0435
631437 anadarko petr . 0435
631449 apache corp . 0435
631486 barrett resour . 0435
632586 cima energy 6284
632651 columbus energy 9758
632978 crosstex energy 9843
631504 crosstex energy 0435
633028 duke energy 6347
633111 eex e & p 9695
633154 el paso merchant 5923
633184 el paso merchant 5848
633227 four square gas 9705
631543 meridian resource 0435
631580 ocean energy 0435
631662 seneca resources 0435
633360 simray o & g 9739
633380 swift energy 2630
634419 swift energy 9643
631737 tri - union devel . 0435
633427 vintage gas 9603
631767 walter o & g 0435
634035 whiting petr . 6523
bob",ham
"Subject: march nominations at shell deer park
fyi - shell meters for march 2001 .
al
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 02 / 23 / 2001 09 : 47
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
mary poorman @ enron
02 / 22 / 2001 10 : 12 am
to : aimee lannou / hou / ect @ ect
cc :
subject : march nominations at shell deer park
- - - - - - - - - - - - - - - - - - - - - - forwarded by mary poorman / na / enron on 02 / 22 / 2001 10 : 12
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" shankster jl ( luther ) "" on 02 / 22 / 2001 10 : 07 : 34 am
to : "" ' lamphier , gary ' ""
cc : "" carter , john "" , "" ricks , ruth ""
, kyle . r . lilly @ enron . com , mary . poorman @ enron . com
subject : march nominations at shell deer park
gary ,
march 2001 nominations for gas delivery to shell deer park are as follows :
firm baseload - 75 , 000 mmbtu / d
spot swing supply - 0 ( zero )
delivery of the above contract quantities is expected to be as follows :
hpl - hp hpl - e hpl - s
firm 15 , 000 mmbtu / d 25 , 000 mmbtu / d 35 , 000 mmbtu / d
turnaround activity started in january is expected to be completed in the
second half of march .
please let me know if you have any questions
j . luther shankster
energy & utilities planning
> phone : 713 / 277 - 9307
> fax : 713 / 277 - 9941
> e - mail : jlshankster @ equiva . com
> home page : http : / / rsweb
>",ham
"Subject: metter 1558
daren - meter 1558 has flow and no nom for day 1 and day 6 . hpl is currently
out there starting on day 7 , deal # 604056 . could you add these days to the
deal or let me know what you do .
al",ham
"Subject: noms / actual flow for 2 / 26
we agree
- - - - - - - - - - - - - - - - - - - - - - forwarded by melissa jones / texas utilities on
02 / 27 / 2001
10 : 33 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" eileen ponton "" on 02 / 27 / 2001 09 : 46 : 26 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com ,
liz . bellamy @ enron . com
cc :
subject : noms / actual flow for 2 / 26
date nom flow - mcf flow - mmbtu
2 / 26 / 01 0 456 469
btu = 1 . 027",ham
"Subject: tenaska iv feb 2001
we do not have a demand fee for the feb 2001 tenaska iv sale , deal 384258 .
can you please put this in so i can bill ? from your spreadsheet , it looks
like it needs to be $ 2 , 291 , 888 . 83 , but you can verify . i subtracted the
agency fee from the tenaska iv receipt number , since we already have that
booked .
megan",ham
"Subject: investinme . enron . com login information
this is an auto - generated e - mail .
from : training services ( auto - generated )
sent : tuesday , march 6 , 2001
to : jerry farmer
subject : investinme . enron . com login information
dear jerry farmer , log into investinme . enron . com with the following login id
and password :
login id - dfarmer @ enron . com
password - farmerj 55548
the first step is to get started with a login id and password noted above .
web site demonstrations will be held in eb 568 march 6 th , from 9 - 5 a . m .
( every half hour ) . please plan to attend one session . if you have any
questions regarding your login information , you can contact the development
center on x 3 - 0357 .
investinme . enron . com is a new tool to help you manage your professional
development . it brings together the listings of internal programs , as well as
access to register from a database of external programs , on - line courses and
materials .",ham
"Subject: tenaska iv 1 / 01
we need to change the demand fees for tenaska iv based on actuals for jan
2001 . tenaska owes us some additional money . i have attached my netting
spreadsheet if you need it .
deal 514353 change mmbtu from 45 , 000 to 46 , 113
deal 384258 change amount from $ 3 , 934 , 644 . 50 to $ 3 , 841 , 888 . 11
i got your message regarding apache . i will just leave the pay the lesser
ofs there until they come back for it . also , mark checked with txu and we
do not have the rights to get dailies for the tenaska meters . he said that
only the interconnecting pipes get dailies . for the spreadsheet , i am just
going to prorate the actuals based on the noms .
i will let you know when we receive the payment from brazos for feb 2001 , so
you can enter the demand fee to forward the cash to tenaska iv .
thanks ,
megan",ham
"Subject: txu noms . for 3 / 14 / 01
( see attached file : hplno 314 . xls )
- hplno 314 . xls",ham
"Subject: re : noms / actual flow for 03 / 13
we agree
"" eileen ponton "" on 03 / 14 / 2001 12 : 32 : 16 pm
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com , liz . bellamy @ enron . com
cc :
subject : noms / actual flow for 03 / 13
date nom flow - mcf flow - mmbtu
3 / 13 7 , 500 7 , 666 7 , 873
btu = 1 . 027",ham
"Subject: re : deal 34342
daren - thu has asked if i can extend deal 343421 thru feb . ' 01 . i told her i didn ' t have the authority to do this . it is for equistar . it looks like it is a term deal expiring jan . ' 01 . she wants it added to keep the ena deal whole . what do you suggest ?
al
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 03 / 14 / 2001 10 : 58 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
to : aimee lannou / hou / ect @ ect
cc :
subject : re : deal 34342
aimee ,
this is the deal for equistar . there is not enough gas at meter 1373 to keep the ena deal whole . i need this deal to create buyback . this was out there last month and anita told me to get the deal extended . let me know if there is another way .
thu
aimee lannou 03 / 14 / 2001 10 : 23 am
to : thu t nguyen / hou / ect @ ect
cc :
subject : re : deal 34342
why do you need it extended ? this deal may not be able to get extended . which meter are you having problems with ?
to : aimee lannou / hou / ect @ ect
cc :
subject : re : deal 34342
aimee ,
i am so sorry . . . i don ' t know what ' s wrong with me . the deal is 343421 . if you can ' t extend this deal please let me know . thanks
thu
aimee lannou 03 / 14 / 2001 07 : 59 am
to : thu t nguyen / hou / ect @ ect
cc : edward terry / hou / ect @ ect , juliann kemp / enron @ enronxgate
subject : re : deal 34342
i don ' t have access to this ticket . it is an im canada ticket .
from : thu t nguyen 03 / 13 / 2001 05 : 45 pm
to : aimee lannou / hou / ect @ ect
cc :
subject : deal 34342
aimee , please extend the deal above to feb 01 .
",ham
"Subject: fw : [ fwd : two prayer requests ]
please respond to
- - - - - original message - - - - -
from : dennis dossey [ mailto : top @ treatyoakpress . com ]
sent : thursday , march 15 , 2001 12 : 52 am
to : sherry casella ; ram tackett ; karen boundary = "" - - - - = _ nextpart _ 000 _ 0008 _ 01 coad 2 f . a 3 f 34070 ""
x - mailer : microsoft outlook cws , build 9 . 0 . 2416 ( 9 . 0 . 2911 . 0 )
x - mimeole : produced by microsoft mimeole v 5 . 50 . 4133 . 2400
dear christian friends ,
greetings in the name of our lord jesus !
we have two very urgent prayer requests . our dear friend and a brother , david gatewood , the son of late otis gatewood , has been recently diagnosed a pancreas cancer . david and his wife sandy were two of the first people who introduced dragica and me to christ and his church over thirty years ago . in 1969 they came to croatia ( yugoslavia at that time ) , as missionaries , with another couple , bud and beverly pickl . in order to get their resident visas , they enrolled in a croatian language study program . i was their professor at that time , and we became very good and close friends . david and sandy have been connected with the lord ? s work in croatia for all these years . before leaving croatia in 1972 , they adopted a little croatian girl , whom they raised with much love . she is a married woman now , and lives in colorado springs . david and sandy made several trips to croatia during the war , and david taught seminars on post - war traumatic experiences and the value of a family . your prayers will be greatly appreciated by many in croatia who love david dearly .
also , please , put me ( mladen ) on your prayer list . for several months now i ? ve been having some prostate problems . ten days ago my doctor requested a biopsy , and i am anxiously waiting to get the results this coming monday . dragica and i believe god listens and hears prayers of his people .
please , join the church in croatia with your prayers .
yours in his love and mercy ,
malden and dragica jovanovic",ham
"Subject: neon for march 28
please respond to here is the neon lesson for march 28 th !
- experiencing god week 4 . doc",ham
"Subject: re : exxon company , usa global # 96035668 / sitara # 212225
i have re - checked sitara & verified that the above deal was a term , firm
deal . this resulted in a gtc purchase firm contract being set - up in the
global contracts system . the term of the gtc was set as the term of the deal
( 4 / 1 / 00 thru 3 / 31 / 01 ) with no evergreen , meaning that the contract will
expire at the end of this month .
to the best of my knowledge , all gtc purchase firms have the same language &
they do not have evergreen . they expire at the end of the primary term .
so , unless exxon negotiated a deal with different , special language to allow
for evergreen & included something about a "" 10 day notification "" to
terminate , there isn ' t any reason to "" terminate "" this contract .
if this is the case , please advise . otherwise , i don ' t think we need to do
anything . the contract will expire at the end of this month on its own .
elsa villarreal
03 / 15 / 2001 02 : 42 pm
to : amelia alland / hou / ect @ ect , cheryl dudley / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect
subject : exxon company , usa global # 96035668 / sitara # 212225
please prepare and send a termination letter by tomorrow march 16 , 2001 on
the above referenced deal . houston pipe line company has not renegotiated a
price and have no interest in buying the gas on an evergreen basis . it is my
understanding that we need to notify them within 10 days of the end of the
delivery period
. if you need any additional information or have any questions , please
contact me at 35656 . thanks . emv",ham
"Subject: hoston hoop - it - up 6 weeks away !
dear daren :
did you mark on your sporting event calendar to be in houston on may 5 th -
6 th at greenspoint mall for the largest 3 - on - 3 basketball action in the
country ? ? ? with less than 6 weeks until the entry deadline of april 25 th , the
hoop - it - up staff is gearing up and coming to town !
you should have received your entry form if you have played in the houston
event in the past but if not , please contact our local hotline at
713 - 521 - 4535 and our representative will take care of you right away . ? you
can also visit any houston - area foot locker or army recruiting station to
pick up an entry form right there on the spot . ? if you ' d like to enter even
faster , register online at www . hoopitup . com and waste no time at all getting
in on the action . ?
again , don ' t get left out of the game . . . call our hotline at 713 - 521 - 4535 for
more information or log on to our website at www . hoopitup . com !
no excuses . . . get into the game ! ! !
special thanks to our national sponsors for helping bring the 2001 hoop - it - up
tour to your city !
gatorade ? ? u . s . army ? ? slim jim ? ? southwest airlines ? ? foot locker",ham
"Subject: re : noms / actual flow for 03 / 15
we agree
"" eileen ponton "" on 03 / 16 / 2001 10 : 11 : 53 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com , liz . bellamy @ enron . com
cc :
subject : noms / actual flow for 03 / 15
date nom flow - mcf flow - mmbtu
3 / 15 60 , 000 59 , 386 60 , 989
btu = 1 . 027",ham
"Subject: re : boat
i believe the boat is 18 to 19 ft long and i do have a boat cover . i will bring the boat information with me tomorrow for anymore questions . i recently took it to the shop to get it ready for this season and the salesman said it looked brand new . it has a brand new battery and everything runs perfectly . call me if you want to take a look at it .
briant
66459",ham
"Subject: rough list
i have compiled a list based on the rtu variance for current mo . , and the
imbalance report . please verify , add or update the information based on your
desk ' s activities .
file location : o : logistics \ admin info \ mtdbalo 3 - 01 . xls . please let me know
if you have trouble accessing the file , or have any questions .
thank you ,
mary",ham
"Subject: meter 980070
daren ,
this meter has recorded flow for the following days with no deal .
10 - 29 - 99 1300
10 - 30 - 99 23
10 - 31 - 99 23
2 - 06 - 01 ( 4222 )
we used deal 83388 last january to write off this meter ' s hpl strangers balances . how should this flow be handled ?",ham
"Subject: not as rough list
i spoke to sabrae , we are cumulatively balanced with pge , cumulative and don ' t want to do anything volumetric at either meter . the nng oba is being reconciled , and they are really hesitant / reluctant to balance current month . florida can be paid back 5 m or more , it is being reconciled , but , sabrae is okay with paying back . this just in from mark mccoy , the oasis oba is flat as of today ' s gas day . that should hit the imb . report next week .
mary",ham
"Subject: 04 / 01 assignment , termination , expiration report - houston pipe
line
attached is the april 2001 assignment , termination & expiration report for houston pipe line ' s contracts . ( fyi - it contains all of the entries made by our group since the report was last done on 3 / 8 / 01 , regardless of the effective date . ) if you do not need to receive this report or if you know of someone else that should receive it , please let me know by e - mail or phone ( x - 36982 ) so that i can either remove your name from or add their name to the distribution list .",ham
"Subject: txu fuels / sds nomination for april 2001
attached is the april 2001 nomination for our takes under the gas sales and
purchase contract between txu fuel company ( previously tufco ) and sds . please
advise should you have any questions concerning the attached .
thanks ,
ccs
( see attached file : sdsnom . xls )
- sdsnom . xls",ham
"Subject: re : noms / actual flow for 3 / 22 / 01
we agree with the nomination .
"" eileen ponton "" on 03 / 23 / 2001 09 : 56 : 45 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com ,
liz . bellamy @ enron . com
cc :
subject : noms / actual flow for 3 / 22 / 01
nom mcf mmbtu
38 , 334 36 , 871 37 , 867
btu = 1 . 027",ham
"Subject: volume changes
o ' neal ,
the following volume changes were made today :
deal # meter # zone from to effective
439825 9797 6 626 1000 3 / 24 - 3 / 31
439837 3543 3 808 1000 3 / 24 - 3 / 31
377169 9842 7 8034 0 3 / 23 - 3 / 26
bob",ham
"Subject: phillips - 4 / 01
carlos ,
i created the following deal for 4 / 01 production :
deal # : 689508
meter # : 98 - 6782
deal volume : 5 , 000
expected vol . : 4 , 200
price : ifhsc less $ 0 . 05
bob",ham
"Subject: re : duke
this has been nominated , tracked and balanced . . .
mary",ham
"Subject: tenaska 2 / 01
we need to forward the money from the feb 2001 brazos sale to tenaska iv . i
am assuming you want to handle this as before by entering a purchase demand
fee on deal 529856 in the amount of $ 1 , 143 , 484 . 53 . there is already a demand
fee for feb 2001 for $ 29 , 851 . 64 , so i think we just need to change that to
the new amount . let me know if you want to handle this differently .
megan",ham
"Subject: revision : eastrans nomination change effective 3 / 29 / 01
deliveries and redeliveries will still be 0 effective 3 / 29 / 01 at 9 : 00 am .
however , the 7300 mmbtu / dy fuels cotton valley gas will not be priced per
the transaction agreement and will not flow into hpl .
- - - - - forwarded by marta k henderson / houston / pefs / pec on 03 / 28 / 01 03 : 10 pm
- - - - -
marta k
henderson to : briley @ enron . com ,
carlos . j . rodriguez @ enron . com , connie
wester / easttexas / pefs / pec @ pec ,
dfarmer @ enron . com , daniel c
03 / 28 / 01 rider / houston / pefs / pec @ pec , darrel
f . bane / easttexas / pefs / pec @ pec , donna
08 : 07 am c . spencer / gcs / cec / pec @ pec , donna j
dobb / houston / pefs / pec @ pec , john a .
bretz / gcs / cec / pec @ pec , john c
lehman / field / pefs / pec @ pec , julia a .
urbanek / gcs / cec / pec @ pec , lee c .
spivey / field / pefs / pec @ pec , michael r .
cherry / easttexas / pefs / pec @ pec , poe
reed / gcs / cec / pec @ pec , ronald c .
douglas / gcs / cec / pec @ pec , sharon
beemer / houston / pefs / pec @ pec , william e .
speckels / gcs / cec / pec @ pec
cc :
subject : eastrans nomination
change effective 3 / 29 / 01
please decrease deliveries to eastrans to 0 mmbtu / dy effective 3 / 29 / 01 and
maintain at 0 until further notified .
the redeliveries will be 0 as well .
fuels cotton valley gas will be valued per paragraph 3 of the contract
price ( per mmbtu ) section in the transaction agreement .",ham
"Subject: hpl nom for march 29 , 2001
( see attached file : hplno 329 . xls )
- hplno 329 . xls",ham
"Subject: cokinos / tri - c april elections
melissa / darren
global contract # 96045720
cokinos / tri - c has elected to price their production for the month of april 2001 as follows :
4 , 000 / d , 97 % if / hsc
all production in excess of 4 , 000 / d priced 97 % gas daily
thank you ,
michael",ham
"Subject: cp & l
thanks for your help .
rebecca
- - - - - - - - - - - - - - - - - - - - - - forwarded by rebecca griffin / na / enron on 03 / 30 / 2001 04 : 11 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
janet h wallis @ ect
03 / 29 / 2001 08 : 49 am
to : rebecca griffin / na / enron @ enron
cc :
subject : cp & l
please add a spot sale for feb 21 at $ 5 . 16 for 5 k .
thanks janet",ham
"Subject: re : new production
vance ,
the following deals have been created and entered in sitara :
bob
from : vance l taylor / enron @ enronxgate on 03 / 30 / 2001 12 : 57 pm
to : robert cotten / hou / ect @ ect
cc : julie meyers / hou / ect @ ect , cynthia hakemack / hou / ect @ ect , melissa graves / enron @ enronxgate , susan smith / enron @ enronxgate , donald p reinhardt / enron @ enronxgate
subject : new production
bob ,
the following production is now on - line and a ticket should be created and entered into sitara based on the following :
counterparty meter volumes deal # price period global no .
suemaur explor & prod 9881 1300 mmbtu / d 709716 100 % gd less $ 0 . 10 3 / 22 - 3 / 31 96058314
mslatx p / l company 9880 2000 mmbtu / d 709721 100 % gd less $ 0 . 25 3 / 27 - 3 / 31 96058031
fyi , i have created and submitted a committed reserves firm ticket for the remaining term of the deal beginning with the month of april . additionally , this is a producer svcs . deal and should be tracked in the im wellhead portfolio . . . attached to the gathering contract .
thanks ,
vlt
x 3 - 6353",ham
"Subject: entex apr 3 noms
- - - - - - - - - - - - - - - - - - - - - - forwarded by tom acton / corp / enron on 04 / 02 / 2001 11 : 45 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
ronald _ s _ fancher @ reliantenergy . com on 04 / 02 / 2001 11 : 32 : 33 am
to : tom . acton @ enron . com , liz . bellamy @ enron . com
cc :
subject : apr 3 noms
this is a multipart message in mime format .
- - = _ mixed 005 acf 2486256 a 22 _ =
content - type : multipart / alternative ; boundary = "" = _ alternative
005 acf 2486256 a 22 _ = ""
- - = _ alternative 005 acf 2486256 a 22 _ =
content - type : text / plain ; charset = "" us - ascii ""
- - = _ alternative 005 acf 2486256 a 22 _ =
content - type : text / html ; charset = "" us - ascii ""
- - = _ alternative 005 acf 2486256 a 22 _ = - -
- - = _ mixed 005 acf 2486256 a 22 _ =
content - type : application / x - ms - excel ; name = "" hpl - apr . xls ""
content - disposition : attachment ; filename = "" hpl - apr . xls ""
content - transfer - encoding : binary
- hpl - apr . xls",ham
